rackM5_X ,rackM5_Y ,rackM5_Z ,rackM1_X ,rackM1_Y ,rackM1_Z ,rackM2_X ,rackM2_Y ,rackM2_Z ,rackM6_X ,rackM6_Y ,rackM6_Z ,rackM3_X ,rackM3_Y ,rackM3_Z ,rackM4_X ,rackM4_Y ,rackM4_Z,rampM3_X,rampM3_Y,rampM3_Z,basketM2_X,basketM2_Y,basketM2_Z,basketM1_X,basketM1_Y,basketM1_Z,rampM1_X,rampM1_Y,rampM1_Z,basketM3_X,basketM3_Y,basketM3_Z,rampM2_X,rampM2_Y,rampM2_Z
280.0350342,1528.552002,22.54833221,62.9787941,1528.1521,14.9902277,13.33801651,1261.263306,25.07698822,-30.97771645,957.5387573,26.67677307,-46.95786285,510.022522,30.8938179,-100.0347748,888.5509644,27.67660522,-101.9466095,781.7796021,27.81303597,-99.73150635,670.460083,29.39401627,-101.3790817,559.5980225,29.7988205,666.4749146,-562.7671509,463.410553,673.7883301,333.9272766,99.47060394,1216.547607,335.6092224,102.1453247
280.0791016,1529.085571,22.64435959,63.2185173,1527.905273,14.4643364,13.37204552,1261.253174,25.02039337,-30.98854828,957.5171509,26.68688965,-47.05205536,509.9276428,31.06500626,-100.0438004,888.564209,27.66601944,-101.9560928,781.8027344,27.8156662,-99.62363434,670.3492432,29.42339516,-101.4088516,559.6074829,29.81446075,666.4603271,-562.7712402,463.4148254,673.7841187,333.934967,99.46962738,1216.568726,335.5979309,102.1421356
280.17099,1528.817993,22.3769989,63.25131607,1527.799072,14.4732523,13.6378746,1261.408569,24.80952835,-30.76115799,957.4389038,26.52747726,-46.97131348,510.025177,30.8995285,-100.0361786,888.5531006,27.66762352,-101.959343,781.788147,27.81293678,-99.70043945,670.4278564,29.39936447,-101.3874359,559.6031494,29.80163956,666.4481201,-562.7460938,463.4121399,673.7826538,333.9309082,99.4621048,1216.59314,335.5801086,102.1361771
279.9910278,1528.723267,22.65240669,63.69290161,1526.540894,14.45123291,13.63026333,1261.407227,24.80381393,-30.98705292,957.5211182,26.70296288,-46.98428726,509.991272,30.94596863,-100.0176849,888.5698242,27.66652107,-101.9654007,781.7720947,27.81082344,-99.72290802,670.4519043,29.38715744,-101.552124,559.4453735,30.1321106,666.460022,-562.770813,463.4147339,673.8303833,333.9599609,99.43430328,1216.577148,335.5884399,102.1332245
279.9862671,1528.719482,22.67409134,62.98968124,1528.298584,14.80314732,13.5921526,1261.401123,24.86746407,-30.96840668,957.539856,26.67199135,-46.98027039,509.890564,31.02337265,-100.0409546,888.5793457,27.66472435,-101.9671402,781.7798462,27.80359268,-99.63021851,670.3494873,29.41729546,-101.5575562,559.4523926,30.14815712,666.4598389,-562.7711792,463.4200745,673.8010864,333.9298096,99.46032715,1216.599243,335.5897827,102.1216049
280.0361938,1528.519653,22.54151726,62.93501663,1528.082642,15.23394966,13.60728264,1261.407837,24.84570313,-31.00269699,957.4932251,26.71138573,-47.11328506,509.8382568,31.20839691,-100.0396652,888.5800781,27.66629982,-101.9546433,781.793335,27.81322861,-99.72985077,670.4039917,29.42933273,-101.3890228,559.6287231,29.7908783,666.4696655,-562.7615356,463.4353638,674.0593872,333.9273376,99.4355545,1216.559326,335.6001282,102.1425934
280.0197449,1528.307739,22.50904274,63.66294098,1526.77832,14.26064491,13.32266426,1261.284546,25.10390854,-30.98922157,957.5473022,26.65509033,-47.16373825,509.872467,31.20942879,-100.0230713,888.5715942,27.66839218,-101.9587021,781.7930298,27.82499504,-99.70800018,670.4228516,29.40989494,-101.4876633,559.5490112,29.96712875,666.4490356,-562.7745972,463.4247131,673.8123779,333.9412231,99.44596863,1216.571655,335.5937195,102.1491013
280.0405273,1528.535034,22.56445885,63.67004395,1526.550049,14.56508541,13.5959177,1261.415039,24.87476921,-31.02346992,957.5511475,26.69393158,-46.97542191,510.0437012,30.88258362,-100.0274353,888.5440674,27.67973328,-101.963356,781.7868652,27.80571365,-99.64829254,670.3504028,29.41562462,-101.3455887,559.5654297,29.82420921,666.4382324,-562.7428589,463.4520569,673.8068848,333.9396362,99.42227173,1216.578735,335.5908203,102.1442032
280.0148315,1528.321289,22.50854874,63.23472214,1527.841187,14.44275951,13.3421936,1261.269897,25.06947136,-30.73637581,957.4621582,26.49794388,-46.99371338,510.0579834,30.88432121,-100.0194321,888.5443115,27.66883278,-101.9639053,781.7852783,27.80824661,-99.74394989,670.4503174,29.41710472,-101.5576248,559.4404297,30.12657356,666.4798584,-562.7596436,463.4325867,673.8934937,333.9997253,99.34849548,1216.588135,335.5760498,102.1172943
279.9830933,1528.364624,22.57089043,62.9320755,1528.182251,15.13160992,13.63104153,1261.407837,24.80544472,-30.98835182,957.4987793,26.70770264,-47.04335403,509.9307556,31.05565453,-100.0446854,888.5698853,27.67089844,-101.9631424,781.7814331,27.81274223,-99.69311523,670.4105225,29.39950562,-101.3695831,559.6226807,29.79103279,666.465271,-562.7637939,463.4367065,673.7900391,333.9445496,99.45823669,1216.592407,335.5814514,102.1333542
280.0487061,1528.554077,22.56778336,63.24307632,1527.830444,14.43544197,13.61921883,1261.406738,24.83975029,-30.98207664,957.541687,26.67187691,-46.96839142,510.038147,30.89237404,-100.0385666,888.5633545,27.67716026,-101.9595261,781.7749023,27.81352615,-99.74219513,670.4550781,29.40988922,-101.5547333,559.4418945,30.1426754,666.4638672,-562.7648315,463.4435425,673.7924805,333.927002,99.46547699,1216.593384,335.5773926,102.121048
280.0131226,1528.313721,22.55675507,0,0,0,13.35780621,1261.284546,25.07139397,-30.75292587,957.4711914,26.50028038,-47.05378723,509.9067078,31.06875038,-100.030777,888.5617065,27.66503334,-101.9473953,781.7756348,27.82535934,-99.73848724,670.4562988,29.4106102,-101.3709869,559.618042,29.79613876,666.4648438,-562.7680664,463.4094849,674.0410767,334.1646729,99.13492584,1216.586182,335.5752258,102.1171494
280.0235596,1528.561279,22.61245346,63.74380112,1526.515625,14.26599789,13.63974571,1261.415161,24.79519653,-30.9824276,957.5137939,26.70662117,-47.04193497,509.9133911,31.05737877,-100.0378723,888.5714722,27.67306519,-101.9677505,781.7757568,27.81058884,-99.63426971,670.3128662,29.43999481,-101.3640518,559.6078491,29.79833984,666.4744263,-562.7617798,463.4376831,673.7908325,333.9186096,99.45539093,1216.563843,335.5973816,102.1430588
280.0368347,1528.58252,22.57407188,63.14060211,1528.031738,14.16144085,13.36995029,1261.275024,25.03489685,-30.99015808,957.5367432,26.66072083,-46.98631668,510.0343323,30.89192772,-100.0219955,888.5673828,27.66107941,-101.9640884,781.7709351,27.83004761,-99.72669983,670.4550171,29.42114258,-101.335907,559.52948,29.85412216,666.4612427,-562.7701416,463.4133911,673.5803833,333.8509521,99.58282471,1216.602051,335.5973511,102.1405563
280.174408,1528.801758,22.37871361,62.73899078,1528.335938,14.94408417,13.59366035,1261.412354,24.84926414,-30.75614929,957.4420776,26.53748703,-46.98833847,510.0365601,30.89994621,-100.0109863,888.5709839,27.67321014,-101.9618073,781.7862549,27.82728004,-99.73506927,670.4453735,29.41355705,-101.4846954,559.5494995,29.96414185,666.4817505,-562.7658081,463.407959,673.7682495,333.9256897,99.46163177,1216.604858,335.5625916,102.1237488
280.0563049,1529.079468,22.64876747,63.88484192,1526.540405,14.15864372,13.32166004,1261.285156,25.10504532,-30.99782181,957.5097046,26.6984272,-47.04347229,509.911438,31.06165314,-100.0395889,888.572998,27.6759758,-101.9633942,781.781189,27.82008362,-99.7294693,670.449646,29.40976334,-101.3719788,559.6141357,29.79061699,666.4584961,-562.7710571,463.4159241,674.2198486,334.130188,99.17080688,1216.575684,335.5852051,102.1387329
280.0220642,1528.325073,22.56208992,63.06367874,1528.140991,14.31774712,13.3707304,1261.290527,25.05510902,-30.99466324,957.4604492,26.76647568,-47.04704285,509.9101257,31.06570625,-100.0124054,888.5801392,27.6639843,-101.9584045,781.7563477,27.80644226,-99.72065735,670.4194336,29.4203701,-101.482254,559.5453491,29.97218704,666.4749146,-562.7677002,463.4159241,673.8027954,333.9475708,99.43634033,1216.59436,335.5753784,102.1181183
280.0563049,1529.067261,22.6438694,63.20064163,1527.850952,14.40692329,13.35035515,1261.278931,25.06534576,-30.90134811,957.3390503,26.79110909,-47.14115143,509.8497925,31.20431137,-100.0121078,888.565918,27.67086411,-101.9614182,781.7753906,27.81708908,-99.70640564,670.4161377,29.41377068,-101.4833374,559.5480347,29.96127701,666.463562,-562.7644043,463.4434509,673.7981567,333.9328613,99.43965149,1216.563599,335.599762,102.1426926
279.8086243,1528.689575,22.99543571,63.20352554,1527.856201,14.35217094,13.36933613,1261.2771,25.03885269,-30.74725342,957.4378662,26.54280663,-47.05799484,509.7745972,31.21529388,-100.0183487,888.5755615,27.68224525,-101.9546356,781.7840576,27.82427788,-99.69582367,670.5111084,29.31474876,-101.3997421,559.6263428,29.80703545,666.4596558,-562.7709961,463.4199829,673.8111572,333.9403381,99.44612122,1216.567017,335.5989075,102.1291962
280.0281677,1528.307983,22.5112915,63.78813934,1526.366211,14.58306026,13.64295197,1261.423096,24.80908203,-30.74110794,957.4644775,26.51139832,-47.17930603,509.8717957,31.20918465,-100.0198441,888.5725098,27.66566658,-101.9663162,781.7863159,27.82780647,-99.73283386,670.440918,29.40908241,-101.3692551,559.6221313,29.79372978,666.463562,-562.7644043,463.4434814,673.7858276,333.9332275,99.45851135,1216.571777,335.5963135,102.1321487
279.9772949,1528.332275,22.59103394,63.79082489,1526.493896,14.25491238,13.64125347,1261.414429,24.79606628,-30.8151741,957.3880615,26.65392494,-46.96504974,510.0325317,30.90684319,-100.0249939,888.5773926,27.66322708,-101.9554825,781.7869873,27.81834602,-99.72301483,670.4516602,29.42227936,-101.3729172,559.6171265,29.79674339,666.4598389,-562.7705688,463.4146729,673.788269,333.9270935,99.46793365,1216.590332,335.5813293,102.1075134
280.0332642,1528.54895,22.56621933,63.23097992,1527.865601,14.36213398,13.33497047,1261.288818,25.09743881,-30.87533379,957.2976074,26.79956818,-47.01131058,510.027771,30.92217636,-100.0048599,888.5452271,27.66604233,-101.9719925,781.7900391,27.82536316,-99.73216248,670.442749,29.40929604,-101.4783173,559.5494995,29.96577263,666.4573975,-562.772583,463.4227295,674.0622559,333.9501953,99.43758392,1216.563599,335.599762,102.1427155
280.0476685,1529.067993,22.63615227,63.78211212,1526.412109,14.36394119,13.37599754,1261.361938,25.10811615,-30.86695671,957.3447876,26.73890686,-47.15955734,509.8486328,31.2143364,-100.0101624,888.5684814,27.66033745,-101.9677353,781.7857056,27.80670357,-99.73851013,670.4515381,29.41092873,-101.4846115,559.5549927,29.97310066,666.4596558,-562.7703857,463.4146118,673.7872314,333.931427,99.45973969,1216.589233,335.5821533,102.1055298
280.1694336,1528.785767,22.36707497,63.17395782,1528.023804,14.4900589,13.32684231,1261.34729,25.15010262,-30.90211868,957.3007813,26.80278015,-46.98487091,510.0243835,30.9078083,-100.0111618,888.5693359,27.65579987,-101.9557037,781.7804565,27.80947495,-99.7039566,670.5229492,29.30537415,-101.4888153,559.5476074,29.97204971,666.4633179,-562.7695313,463.4145508,673.8044434,333.9369812,99.45721436,1216.577515,335.5929871,102.1433716
280.0504761,1529.083008,22.66300392,63.24072647,1527.744141,14.52168369,13.60476208,1261.413818,24.83576012,-30.96361351,957.5560303,26.61720848,-46.97166061,510.0238037,30.89490128,-100.0299301,888.5808716,27.66298103,-101.9653778,781.7764893,27.81413078,-99.71417236,670.4133911,29.42479515,-101.3573685,559.6167603,29.80256844,666.458313,-562.770813,463.415863,673.9095459,334.1283875,99.16007996,1216.581055,335.5926209,102.1296387
280.0178223,1528.30957,22.52220917,63.20207977,1527.928101,14.49648762,13.64033508,1261.415161,24.79561996,-30.74090385,957.4506226,26.51680374,-46.99541855,510.0473938,30.89000893,-100.0303726,888.5552368,27.66795349,-101.953064,781.7838745,27.82044601,-99.72116089,670.4141846,29.43087959,-101.3655624,559.5792236,29.79976082,666.4698486,-562.7334595,463.4255371,673.7728882,333.923584,99.45796204,1216.595337,335.5731506,102.1261063
280.0462036,1529.012329,22.67609787,63.68320084,1526.525146,14.49294758,13.59028053,1261.415405,24.86406708,-30.9937439,957.458252,26.75578117,-47.16147614,509.8483276,31.21817398,-100.0285187,888.5716553,27.66480827,-101.9586105,781.7817383,27.82094002,-99.69577789,670.4098511,29.41563988,-101.3725433,559.6254272,29.79055023,666.4642944,-562.7696533,463.4109192,673.8023071,333.9373169,99.45682526,1216.590332,335.5714722,102.1118622
280.0289917,1528.55188,22.54379082,63.25891495,1527.717163,14.51733494,13.62157059,1261.413452,24.81826782,-31.00284767,957.5189819,26.69246292,-46.98514175,510.0383911,30.89252472,-100.030983,888.569519,27.66317177,-101.9541702,781.784729,27.81923676,-99.73987579,670.4528809,29.41387367,-101.3574905,559.5987549,29.79810524,666.4699707,-562.7614136,463.4299011,673.7868042,333.9248352,99.4670105,1216.581787,335.5778198,102.1155624
279.7989197,1528.917114,23.06951141,63.72514343,1526.584106,14.29634953,13.35219193,1261.281128,25.06328011,-30.99916077,957.5290527,26.66983795,-47.04276657,509.9178467,31.05623627,-100.0385666,888.5613403,27.66197395,-101.9439697,781.7800293,27.81291199,-99.71008301,670.4264526,29.40473557,-101.4864502,559.5311279,29.97109604,666.4840088,-562.7584839,463.4340515,673.8068848,333.9430237,99.4449234,1216.574707,335.5947266,102.1375351
279.883728,1528.428223,22.77312088,63.26360321,1527.783936,14.44319248,13.64221001,1261.417236,24.8166523,-31.004879,957.5413818,26.67620468,-47.17756271,509.8774109,31.20316124,-100.0143738,888.5635986,27.66546059,-101.9535599,781.7671509,27.80952644,-99.70698547,670.3670654,29.45650864,-101.482132,559.5527954,29.96069908,666.465332,-562.7700195,463.4134827,673.6851807,333.8346863,99.5994339,1216.57312,335.596344,102.1332626
280.0099487,1528.589722,22.61184502,63.66101456,1526.517944,14.60679245,13.57471752,1261.417358,24.89117622,-31.02423668,957.5276489,26.71752739,-47.06635284,509.8407898,31.15463829,-100.0262299,888.5598145,27.66576576,-101.9593811,781.7984619,27.81750679,-99.69628906,670.4003906,29.4152298,-101.3637772,559.6084595,29.80690765,666.4738159,-562.7686768,463.4173584,673.819458,333.872406,99.54371643,1216.577759,335.5915833,102.1401749
280.0406494,1528.53894,22.53796005,63.19922638,1527.897217,14.50538731,13.36155319,1261.28125,25.06581879,-30.9792366,957.5215454,26.67727852,-47.16146851,509.8490906,31.21710396,-100.0388412,888.5765991,27.65157318,-101.9579544,781.7862549,27.81712532,-99.70875549,670.4205322,29.44346809,-101.3667221,559.6142578,29.79491425,666.4578247,-562.767334,463.4367371,673.7819214,333.940155,99.48116302,1216.598022,335.5689697,102.1213303
280.0125732,1528.53772,22.60796547,63.24140167,1527.761108,14.51985073,13.42984581,1261.297363,24.99606705,-30.99072838,957.5343628,26.67307091,-46.99137497,510.0500183,30.90447617,-100.0157318,888.5759888,27.66084671,-101.953186,781.7816162,27.81830978,-99.70233917,670.4025269,29.41243744,-101.3796463,559.6211548,29.81453514,666.4587402,-562.7721558,463.4214783,673.7910767,333.9360352,99.45517731,1216.581421,335.5847473,102.1426468
280.1603699,1528.796875,22.38354111,63.67958832,1526.530884,14.52580166,13.58615017,1261.411255,24.86183739,-30.9734993,957.5311279,26.66518211,-47.15600204,509.8492432,31.21220589,-100.0370712,888.5603027,27.66452217,-101.9434128,781.7815552,27.81454086,-99.64304352,670.3092651,29.45415306,-101.3744888,559.6052856,29.79576302,666.4360352,-562.7449951,463.444519,674.0441284,334.1514893,99.14200592,1216.609253,335.5861206,102.1176682
279.8735962,1528.432373,22.81473732,63.57032013,1526.679077,14.74299526,13.65106773,1261.424194,24.80784798,-30.97679138,957.5457153,26.65775108,-47.16261292,509.8538513,31.21897697,-100.0286942,888.5704346,27.65883064,-101.9558792,781.782959,27.80183029,-99.70977783,670.4125366,29.40665627,-101.3230591,559.538147,29.83498955,666.4462891,-562.7764282,463.4328308,673.7980957,333.929718,99.46514893,1216.57019,335.5962219,102.1298828
280.1861877,1528.820313,22.38737869,63.71058655,1526.54248,14.41302204,13.33919239,1261.266968,25.0747509,-30.82870102,957.3831787,26.6587429,-46.96678162,510.0286255,30.90247726,-100.0332565,888.5683594,27.66944695,-101.9401779,781.7834473,27.82107735,-99.71684265,670.447876,29.41362,-101.3701477,559.6312256,29.77742195,666.4412842,-562.7801514,463.4280701,673.7946167,333.9222717,99.45792389,1216.58313,335.6098938,102.1230927
280.1609192,1528.845337,22.39501572,63.26029968,1527.732056,14.50494194,13.34294415,1261.278687,25.08767319,-31.00581741,957.5231323,26.68551826,-47.16568375,509.8700256,31.20909691,-100.0030746,888.5779419,27.65903854,-101.9688492,781.7782593,27.81460571,-99.69733429,670.3986206,29.45004082,-101.4905396,559.5334473,29.96595573,666.4603271,-562.7719116,463.4202881,673.7921753,333.9443359,99.45490265,1216.59314,335.5759583,102.1245956
279.8609314,1528.492798,22.83294296,63.19308472,1527.949097,14.47092152,13.43340969,1261.281616,24.97174644,-30.97817802,957.5283813,26.66191864,-47.05349731,509.9049683,31.06762123,-100.0220184,888.5684814,27.6513958,-101.9583282,781.7786865,27.81344604,-99.61807251,670.3310547,29.42807007,-101.3561325,559.5957642,29.8063221,666.4674072,-562.7678833,463.410553,673.994873,334.1494141,99.1449585,1216.599121,335.5743103,102.0973129
279.9960938,1528.370239,22.57262993,63.02065659,1527.92749,15.14534664,13.57366943,1261.41333,24.87131882,-30.99138832,957.5159912,26.68172836,-47.09263992,509.8992615,31.15102768,-100.0172043,888.5650635,27.67004776,-101.9577255,781.7765503,27.81075668,-99.63243103,670.3168335,29.45860863,-101.3889008,559.6286011,29.80389023,666.4650269,-562.7695313,463.4133606,673.6735229,333.8240662,99.60791779,1216.582275,335.5872803,102.1120148
280.075531,1529.097534,22.62495995,63.2849617,1527.62085,14.55117321,13.32021141,1261.258179,25.10484695,-30.98843765,957.5256348,26.6716423,-47.15195847,509.8274231,31.23420715,-100.0220642,888.571106,27.65999031,-101.9517746,781.7918091,27.81539917,-99.69015503,670.3080444,29.50071907,-101.4891739,559.5484009,29.97222137,666.4586182,-562.7719116,463.4214172,673.5811768,333.8544617,99.54801178,1216.572632,335.587738,102.1406784
280.1818237,1528.792847,22.37618256,0,0,0,13.58545971,1261.417969,24.87375069,-30.77048302,957.4295044,26.54200935,-47.0766449,509.8492126,31.16680145,-100.013649,888.5742188,27.66495132,-101.9470062,781.7907715,27.81955719,-99.70832825,670.4024048,29.43128395,-101.5626755,559.4143066,30.14869881,666.4586182,-562.7719116,463.4214172,673.7982788,333.930542,99.45420837,1216.582397,335.5836182,102.1243515
280.0040894,1528.70813,22.67677116,0,0,0,13.32209492,1261.292847,25.12128639,-30.93510246,957.3096313,26.83977509,-47.16312408,509.8519592,31.21875572,-100.0162506,888.5787964,27.65553474,-101.9563217,781.784729,27.81814957,-99.68050385,670.4135132,29.43540955,-101.3736267,559.6175537,29.80286598,666.4598389,-562.7711792,463.4200745,673.7925415,333.9405212,99.45635986,1216.567871,335.5988464,102.1331863
279.9897461,1528.405029,22.57284355,63.83115387,1526.387207,14.75049496,13.32550526,1261.282959,25.09757614,-31.02290154,957.4827271,26.75265121,-47.04071045,509.9102478,31.06076622,-100.0241165,888.5515747,27.67102242,-101.9433975,781.7883911,27.8160038,-99.74143219,670.4520874,29.40989113,-101.3731995,559.6081543,29.80737114,666.460083,-562.7716675,463.4202271,674.0783081,333.9454346,99.43383789,1216.557251,335.6026917,102.1322403
279.8070984,1528.718384,22.97501564,62.70200348,1528.171021,15.38007069,13.60532475,1261.414795,24.83403206,-31.00341797,957.557373,26.67308998,-47.14346695,509.8551025,31.19401169,-100.030571,888.5757446,27.66839409,-101.9499207,781.7747192,27.81335831,-99.72599792,670.4449463,29.41099548,-101.3382797,559.5429688,29.84159851,666.4648438,-562.7692871,463.4133301,674.0942993,333.9532776,99.42092133,1216.569702,335.5893555,102.1431961
280.1654663,1528.811157,22.40397453,63.21390152,1527.063721,15.64768028,13.64237785,1261.423096,24.80871582,-30.98202515,957.5204468,26.67964172,-46.99556732,510.0441284,30.89594841,-100.0353928,888.5671387,27.67645645,-101.9531555,781.7894287,27.80895233,-99.71961975,670.4023438,29.43312836,-101.3739243,559.6155396,29.80638123,666.4559937,-562.765686,463.449585,673.8004761,333.9255676,99.44464874,1216.557373,335.6073303,102.1264725
280.217804,1528.587402,22.25238419,62.77387619,1528.105469,15.28880882,13.4386673,1261.281738,24.97610474,-30.76759911,957.4493408,26.51898766,-46.99395752,510.0377197,30.91111374,-100.0175858,888.5765381,27.65154457,-101.9453964,781.7892456,27.82097244,-99.70779419,670.4093628,29.42591858,-101.383667,559.6251221,29.79894638,666.4833374,-562.7585449,463.4325256,674.0680542,333.9327393,99.44907379,1216.577759,335.5939026,102.1265564
280.0455017,1528.546753,22.54712868,63.97063446,1526.220825,14.24580574,13.60176086,1261.412964,24.84122467,-30.98727608,957.5192261,26.67050552,-46.95623779,510.0256348,30.89804077,-100.0112381,888.5753784,27.66148567,-101.9472275,781.770874,27.8147316,-99.7093277,670.4352417,29.43256569,-101.3579559,559.614502,29.78717613,666.4372559,-562.7440186,463.4535522,673.7874146,333.9230652,99.47218323,1216.599976,335.5973206,102.1468735
280.17099,1528.796021,22.37757111,0,0,0,13.64006233,1261.414673,24.79459572,-30.99690819,957.4914551,26.71370316,-47.0523262,509.9096985,31.06934166,-100.0373688,888.572998,27.67178917,-101.9596329,781.7901611,27.81163406,-99.73294067,670.4442749,29.41011047,-101.3406143,559.609314,29.77672005,666.4484863,-562.7454834,463.4143982,674.0510254,334.156311,99.13691711,1216.570923,335.6017761,102.1223526
280.163147,1528.825073,22.39181709,63.92674255,1526.341675,14.11497402,13.31482983,1261.274658,25.13391495,-30.89931297,957.3265991,26.80656433,-47.03047943,509.8989258,31.08064461,-100.0292816,888.5780029,27.66505432,-101.9483566,781.7884521,27.82295799,-99.70118713,670.4012451,29.40995789,-101.3569183,559.6224365,29.78318024,666.4609985,-562.7705078,463.4187317,673.8085938,333.9475708,99.46489716,1216.570435,335.5928955,102.1346817
280.0644836,1529.084106,22.61134338,62.76832962,1528.264526,14.98747253,13.62533283,1261.431641,24.83223534,-30.87597847,957.3417969,26.74362183,-47.04445267,509.9137573,31.06806755,-100.0139771,888.5611572,27.67796898,-101.953804,781.7871094,27.81210136,-99.69211578,670.4044189,29.41361618,-101.3126526,559.6454468,29.71675301,666.4598389,-562.7711792,463.4200745,673.902771,334.1336365,99.16879272,1216.564087,335.5963135,102.1384888
280.0134277,1528.587646,22.58704758,63.08832169,1528.123657,14.18761063,13.36443043,1261.275757,25.04368401,-30.81071091,957.3853149,26.64520073,-46.99879074,510.0469055,30.8961544,-100.0131149,888.565979,27.67456818,-101.95327,781.7915039,27.82662201,-99.70070648,670.4290771,29.40008354,-101.3129959,559.6202393,29.73482132,666.4625244,-562.7653198,463.4448242,674.1038818,334.166626,99.12262726,1216.577515,335.5913696,102.1092377
280.0370178,1528.491699,22.54823494,63.86762619,1526.292358,14.65301704,13.44902134,1261.359375,25.01297569,-30.98397636,957.5236206,26.66939545,-47.08882141,509.9041443,31.12234306,-100.0178223,888.5474854,27.67285728,-101.9516678,781.7759399,27.82100487,-99.71624756,670.4227295,29.42196655,-101.4982834,559.5199585,29.96828079,666.4488525,-562.7459717,463.4145508,673.8166504,333.9428711,99.44458771,1216.574219,335.5879822,102.1332092
279.8247986,1529.155884,23.10813713,63.17088318,1527.927979,14.33318138,13.43382835,1261.273804,24.96025276,-30.8886013,957.3071899,26.81001472,-46.96901703,510.0121765,30.91394043,-100.0248184,888.5744629,27.66606712,-101.9571838,781.7953491,27.81898499,-99.67471313,670.477417,29.31942558,-101.3635178,559.6026001,29.80166626,666.4650879,-562.7695313,463.4133301,674.1474609,334.1619568,99.12572479,1216.577026,335.5884094,102.1388779
280.0304871,1528.565552,22.59091187,62.90892029,1527.938477,15.20637226,13.62652493,1261.414795,24.81200981,-30.95561981,957.5531616,26.61810493,-47.04059982,509.9145508,31.05451012,-100.0318527,888.5805664,27.66885948,-101.9614792,781.7761841,27.82028008,-99.62514496,670.3423462,29.41693878,-101.5562286,559.4509277,30.14326096,666.4648438,-562.7692871,463.4133301,673.7799683,333.9339905,99.45330048,1216.607422,335.5863342,102.12603
280.0593262,1528.555908,22.57193756,63.16136551,1528.04248,14.30869484,13.62258911,1261.414917,24.82574654,-31.00231743,957.5103149,26.71050644,-47.13571167,509.8605347,31.20459938,-100.0192261,888.5559692,27.66454697,-101.9515152,781.7955322,27.81883049,-99.71076965,670.4118042,29.42511559,-101.3615417,559.6094971,29.81316376,666.4787598,-562.765564,463.4118042,673.793396,333.9437561,99.45884705,1216.599731,335.5628967,102.1242981
280.0188293,1528.571533,22.59493256,63.17086411,1528.043335,14.35037613,13.63613033,1261.422729,24.80612755,-31.01154327,957.4745483,26.73421097,-47.14669037,509.8502808,31.21495628,-100.0291443,888.5614014,27.66411972,-101.9415131,781.7872314,27.81894684,-99.72529602,670.4458008,29.40487099,-101.3785477,559.6242676,29.79600143,666.4662476,-562.7687988,463.4119873,673.5765381,333.8742981,99.54940033,1216.594849,335.6038513,102.127243
279.7973328,1528.917969,23.07182121,63.21612167,1527.89563,14.34122944,13.64315033,1261.42395,24.81128502,-30.9967041,957.5394897,26.66698647,-47.1506958,509.83078,31.22408676,-100.0284653,888.5668945,27.66431999,-101.9471893,781.7764893,27.79933357,-99.66524506,670.4071655,29.37911606,-101.54953,559.4376831,30.14238358,666.4418335,-562.7476807,463.4223328,673.7905884,333.933075,99.46043396,1216.562744,335.6028442,102.1436539
280.0648804,1528.923218,22.63162994,63.77983475,1526.425659,14.4625349,13.58494186,1261.418701,24.87565041,-31.01142311,957.4716797,26.75034904,-47.00279999,509.9075928,31.04153252,-100.0396652,888.5828857,27.67194176,-101.9508667,781.7647705,27.81236076,-99.70355988,670.380188,29.44508553,-101.4775238,559.5485229,29.97849464,666.463501,-562.7684937,463.4107056,673.8737793,334.1184387,99.17220306,1216.596436,335.5722656,102.111824
280.0216675,1528.540039,22.55689621,63.5875206,1526.689331,14.78090763,13.62728214,1261.422729,24.82868385,-30.95690537,957.5394897,26.64571762,-47.15964508,509.8752747,31.18709183,-100.0170975,888.5582886,27.66250801,-101.9500351,781.7843628,27.81311035,-99.63417053,670.2993774,29.46208191,-101.3721313,559.6170654,29.80902672,666.4648438,-562.7692871,463.4133301,673.8067017,333.949646,99.45088196,1216.578613,335.5794983,102.1177444
279.9898071,1528.328735,22.57918358,63.22705841,1527.80249,14.50618744,13.63915539,1261.415161,24.7947731,-30.9887867,957.4896851,26.72404671,-46.97171402,510.0220032,30.89740753,-100.0440903,888.5698242,27.66781807,-101.9457932,781.7859497,27.82107925,-99.63990021,670.3033447,29.45531464,-101.5570374,559.4447021,30.14493942,666.4458618,-562.7459717,463.418457,674.2194824,334.1263733,99.17316437,1216.592529,335.5762939,102.1055603
279.8655701,1528.619751,22.86566734,63.57758331,1526.627686,14.81825352,13.58464909,1261.410767,24.85933495,-30.76832771,957.4429321,26.55068016,-46.97120667,510.0304871,30.8979702,-100.0332947,888.5513306,27.66711235,-101.9451828,781.7823486,27.80970192,-99.74240112,670.4609375,29.40808868,-101.56427,559.4354248,30.14092827,666.4563599,-562.7372437,463.4338074,674.0910034,333.9489441,99.43029022,1216.593506,335.5716248,102.1195068
280.1433105,1528.891479,22.45319939,63.25218582,1527.776611,14.46087837,13.65827656,1261.405762,24.7942028,-30.98725891,957.5009766,26.70104027,-46.99126434,510.0683899,30.87227058,-100.0033493,888.5636597,27.66019249,-101.9522629,781.78125,27.82105827,-99.72830963,670.4511108,29.40851021,-101.3699799,559.6223755,29.79448509,666.4603271,-562.7713013,463.4148254,674.0582275,333.954071,99.46193695,1216.569824,335.5905762,102.1404037
